surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
1.0,0.0,535330.0,38.5,114.0,30.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,57.0,69.0,2.0,2.0,1.0,2206.0,0.0,0.0,0.0,2.0
0.0,0.0,528729.0,37.8,48.0,16.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,3.0,2.0,49.0,6.6,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,533942.0,37.8,88.0,36.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,39.0,62.0,2.0,2.0,1.0,2206.0,0.0,0.0,0.0,2.0
1.0,0.0,529888.0,37.2,60.0,40.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,65.0,7.5,2.0,2.6,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,529475.0,38.3,88.0,20.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,4.3,0.0,0.0,65.0,7.0,2.0,2.0,1.0,4205.0,0.0,0.0,1.0,1.0
1.0,0.0,5294539.0,36.0,92.0,30.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,5.4,0.0,0.0,60.0,5.9,1.0,3.6,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,533750.0,37.9,44.0,12.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,1.6666666666666667,4.0,53.0,64.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
1.0,0.0,528570.0,37.5,66.0,12.0,3.0,2.6666666666666665,3.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,43.0,8.7,1.0,2.0,1.0,2208.0,0.0,0.0,1.0,1.0
0.0,0.0,528996.0,38.2,40.0,12.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,7.0,3.0,2.0,48.0,5.9,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,530334.0,38.5,64.0,24.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,33.0,6.5,1.0,3.6,1.0,31110.0,0.0,0.0,1.0,2.0
1.0,0.0,5297159.0,39.3,108.0,18.0,0.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,6.5,0.0,0.0,75.0,6.5,0.0,5.3,1.0,12208.0,0.0,0.0,0.0,0.0
0.0,0.0,529045.0,38.7,42.0,12.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,3.0,2.0,23.0,6.2,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,529272.0,37.9,54.0,14.0,0.0,3.0,4.0,1.0,3.0,0.0,2.0,2.0,0.0,7.2,0.0,1.0,43.0,8.0,1.0,2.1,1.0,2112.0,0.0,0.0,0.0,0.0
1.0,0.0,529461.0,39.1,88.0,24.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,7.0,3.0,1.0,52.0,7.6,2.0,4.5,1.0,2209.0,0.0,0.0,0.0,0.0
1.0,0.0,535130.0,37.2,42.0,12.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,1.3333333333333333,1.0,2.0,1.0,0.0,36.0,66.0,0.0,2.0,1.0,6112.0,0.0,0.0,0.0,2.0
1.0,0.0,530276.0,38.2,88.0,20.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,1.0,5.5,0.0,1.0,44.0,8.0,0.0,5.3,1.0,2207.0,0.0,0.0,0.0,2.0
0.0,0.0,528570.0,39.5,52.0,16.0,1.6666666666666667,2.0,2.0,1.0,3.0,2.0,1.3333333333333333,2.0,1.0,5.5,1.6666666666666667,1.0,30.0,6.7,1.0,2.8,1.0,3111.0,0.0,0.0,0.0,1.0
1.0,0.0,535031.0,37.5,60.0,48.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,75.0,81.0,1.0,2.0,1.0,2322.0,0.0,0.0,0.0,2.0
1.0,0.0,528298.0,38.6,40.0,14.0,2.0,2.0,2.6666666666666665,1.0,3.0,3.0,3.0,2.0,2.0,7.0,3.0,3.0,40.0,7.2,1.0,2.8,1.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,534145.0,35.4,52.0,24.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,7.0,4.0,1.0,57.0,69.0,2.0,2.0,1.0,2124.0,0.0,0.0,0.0,2.0
1.0,0.0,530478.0,37.8,104.0,35.0,1.0,3.0,1.0,1.0,2.6666666666666665,3.0,0.0,2.0,1.0,6.5,0.0,1.0,75.0,10.2,1.0,4.3,1.0,2205.0,0.0,0.0,1.0,0.0
1.0,0.0,529667.0,39.0,64.0,36.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,44.0,6.5,1.0,6.6,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,1.0,529663.0,38.0,90.0,48.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,4.5,1.0,0.3333333333333333,54.0,6.1,2.0,2.9,1.0,3205.0,0.0,0.0,0.0,0.0
1.0,0.0,534157.0,38.2,88.0,30.0,0.0,3.0,5.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,53.0,75.0,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
0.0,0.0,530439.0,37.8,66.0,28.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.5,0.0,0.0,54.0,8.6,0.0,2.6,0.0,2124.0,0.0,0.0,0.0,2.0
1.0,0.0,528469.0,38.1,92.0,36.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,6.5,1.0,1.0,60.0,8.1,1.0,2.6,1.0,2112.0,0.0,0.0,0.0,0.0
1.0,0.0,530242.0,37.2,108.0,12.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.3333333333333333,1.0,6.0,1.0,1.0,69.0,8.9,2.0,6.0,1.0,2207.0,0.0,0.0,1.0,0.0
1.0,0.0,534624.0,37.3,78.0,28.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.3333333333333333,0.0,57.0,80.0,2.0,2.0,1.0,4205.0,0.0,0.0,0.0,1.0
1.0,0.0,530034.0,37.4,76.0,51.0,1.0,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,60.0,6.5,2.0,4.6,1.0,2205.0,0.0,0.0,0.0,0.0
0.0,0.0,529628.0,38.3,48.0,20.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,48.0,7.6,1.0,1.0,0.0,400.0,0.0,0.0,1.0,2.0
1.0,0.0,529663.0,38.3,60.0,14.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,7.0,0.0,1.0,41.0,6.6,0.0,5.0,1.0,2209.0,0.0,0.0,0.0,2.0
1.0,0.0,528469.0,37.5,49.0,9.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,6.5,3.0,4.0,49.0,8.0,1.0,7.6,0.0,400.0,0.0,0.0,1.0,2.0
1.0,1.0,530402.0,40.3,114.0,36.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,6.5,0.0,0.0,57.0,6.0,2.0,4.8,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,530366.0,38.4,88.0,40.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,7.0,0.0,0.0,44.0,6.1,2.0,3.9,0.0,5400.0,0.0,0.0,1.0,0.0
1.0,0.0,529160.0,38.9,48.0,32.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,4.5,1.0,3.0,39.0,6.6,0.0,2.6,1.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,535407.0,37.3,129.0,24.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,57.0,82.0,2.0,2.0,0.0,2205.0,0.0,0.0,0.0,1.0
1.0,0.0,5290409.0,37.2,108.0,48.0,0.0,3.0,5.0,2.0,2.0,3.0,0.0,2.0,1.0,5.4,1.0,0.0,55.0,6.5,2.0,4.5,0.0,4205.0,0.0,0.0,1.0,0.0
1.0,0.0,5287179.0,37.8,88.0,48.0,1.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,4.4,0.0,1.0,48.0,8.6,2.0,2.9,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,528548.0,37.5,66.0,12.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,44.0,6.0,1.0,3.6,1.0,2124.0,0.0,0.0,1.0,2.0
0.0,1.0,529461.0,40.3,114.0,36.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,57.0,8.1,1.0,2.3,1.0,7400.0,0.0,0.0,1.0,1.0
1.0,0.0,529461.0,39.2,114.0,36.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,7.0,3.0,1.0,57.0,6.6,2.0,3.2,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,535196.0,38.3,52.0,12.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,41.0,61.0,0.0,2.0,1.0,2205.0,0.0,0.0,0.0,2.0
0.0,0.0,527677.0,39.0,86.0,20.0,1.0,3.0,4.0,1.3333333333333333,3.0,3.0,3.0,1.3333333333333333,0.6666666666666666,5.0,0.0,0.6666666666666666,48.0,6.6,2.0,5.3,1.0,5400.0,0.0,0.0,1.0,0.0
1.0,0.0,530233.0,37.3,64.0,48.0,1.0,3.0,5.0,1.0,4.0,3.0,0.0,2.0,2.0,4.5,3.0,0.0,48.0,7.6,1.0,4.5,1.0,3209.0,0.0,0.0,1.0,0.0
0.0,1.0,535043.0,38.4,56.0,68.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,0.0,41.0,77.0,0.0,1.0,0.0,4300.0,0.0,0.0,0.0,2.0
1.0,0.0,526639.0,38.2,64.0,40.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,41.0,6.6,1.0,2.0,1.0,300.0,0.0,0.0,1.0,0.0
0.0,0.0,5301219.0,39.6,72.0,48.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,66.0,7.5,1.0,2.9,1.0,1400.0,0.0,0.0,0.0,0.0
0.0,0.0,528682.0,38.0,52.0,12.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,5.3,3.0,3.0,42.0,7.2,0.0,5.0,0.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,529663.0,38.3,114.0,36.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,6.5,0.0,0.0,63.0,8.1,2.0,3.9,1.0,3205.0,0.0,0.0,0.0,1.0
1.0,0.0,528996.0,37.2,48.0,12.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,0.0,1.0,5.5,3.0,1.0,35.0,8.0,0.0,5.0,1.0,2112.0,0.0,0.0,1.0,2.0
1.0,0.0,535196.0,37.2,88.0,30.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.3333333333333333,0.0,57.0,66.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
1.0,0.0,529703.0,39.2,64.0,90.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,7.0,0.0,1.0,39.0,6.7,2.0,4.5,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,530242.0,36.4,108.0,12.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,3.0,47.0,8.2,2.0,6.0,1.0,2205.0,0.0,0.0,1.0,0.0
1.0,0.0,529126.0,38.0,88.0,96.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,0.0,5.5,0.0,1.0,54.0,6.6,2.0,4.3,1.0,2205.0,0.0,0.0,0.0,0.0
0.0,0.0,528178.0,38.6,48.0,12.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,43.0,7.2,0.0,3.6,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,529667.0,38.4,52.0,16.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,5.5,1.6666666666666667,0.0,45.0,7.0,0.0,1.0,1.0,7111.0,0.0,0.0,0.0,1.0
1.0,1.0,5290409.0,38.2,164.0,84.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,1.6666666666666667,48.0,7.4,2.0,3.4,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,5287179.0,38.1,136.0,40.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,4.4,0.0,1.0,47.0,4.9,2.0,3.9,1.0,2209.0,0.0,0.0,0.0,0.0
1.0,0.0,529796.0,39.1,52.0,60.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,49.0,10.2,0.0,1.6,1.0,2124.0,0.0,0.0,0.0,2.0
1.0,0.0,534163.0,38.6,60.0,44.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,55.0,80.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,527734.0,37.5,64.0,12.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,4.5,3.0,2.0,43.0,6.6,1.0,4.3,0.0,5400.0,0.0,0.0,1.0,0.0
1.0,0.0,5287179.0,37.7,68.0,20.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,39.0,7.0,0.0,7.0,1.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,529840.0,37.2,112.0,16.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,0.0,1.0,69.0,6.0,2.0,2.6,1.0,2205.0,0.0,0.0,0.0,2.0
0.0,0.0,529642.0,38.5,48.0,16.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,5.0,1.0,4.0,49.0,8.1,0.0,5.0,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,534753.0,38.6,60.0,30.0,1.0,3.0,3.6666666666666665,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,33.0,70.0,2.0,1.0,1.0,2209.0,0.0,0.0,1.0,2.0
1.0,0.0,534963.0,38.1,52.0,20.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,26.0,75.0,1.0,2.0,1.0,2209.0,0.0,0.0,0.0,2.0
1.0,0.0,529493.0,38.3,112.0,16.0,1.3333333333333333,2.3333333333333335,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.3333333333333333,1.0,51.0,6.0,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,534917.0,37.1,84.0,40.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.6666666666666666,0.0,2.0,0.0,0.0,75.0,81.0,0.0,2.0,1.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,528183.0,37.3,80.0,36.0,1.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,44.0,6.8,2.0,10.1,1.0,2205.0,0.0,0.0,1.0,0.0
1.0,0.0,529667.0,39.0,64.0,36.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,7.0,0.0,0.0,40.0,7.0,2.0,2.0,1.0,2113.0,0.0,0.0,0.0,2.0
1.0,0.0,533871.0,37.5,88.0,20.0,1.0,3.0,4.0,1.0,2.3333333333333335,0.0,0.0,2.0,1.0,2.0,0.0,1.0,35.0,65.0,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,1.0,529663.0,38.0,124.0,36.0,2.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,2.0,1.3333333333333333,35.0,7.5,1.0,4.3,1.0,7111.0,0.0,0.0,1.0,0.0
0.0,1.0,529461.0,38.6,108.0,40.0,2.0,3.0,5.0,1.0,1.0,3.0,0.0,2.0,1.0,5.5,0.0,1.0,37.0,7.8,2.0,4.3,0.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,530034.0,39.8,128.0,36.0,2.0,3.0,5.0,2.0,2.0,3.0,0.0,2.0,1.0,5.0,0.0,0.0,52.0,6.5,2.0,3.4,1.0,5400.0,0.0,0.0,0.0,0.0
1.0,0.0,529663.0,38.0,132.0,12.0,0.6666666666666666,3.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,7.0,0.0,1.0,75.0,7.5,2.0,6.6,1.0,2206.0,0.0,0.0,1.0,0.0
0.0,0.0,534293.0,38.2,130.0,48.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.3333333333333333,0.3333333333333333,65.0,82.0,1.0,2.0,0.0,2209.0,1400.0,0.0,1.0,1.0
1.0,0.0,5291329.0,37.8,60.0,32.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,43.0,8.0,2.0,2.6,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,529160.0,38.3,132.0,32.0,1.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,0.6666666666666666,0.3333333333333333,57.0,8.1,1.0,2.0,0.0,3205.0,0.0,0.0,0.0,1.0
1.0,1.0,5287179.0,38.2,52.0,18.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,5.7,3.0,1.0,48.0,7.2,0.0,2.0,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,534917.0,37.8,60.0,30.0,1.0,3.0,4.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,46.0,81.0,0.6666666666666666,2.0,1.0,4205.0,0.0,0.0,0.0,2.0
0.0,0.0,529703.0,39.0,64.0,40.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,7.0,1.0,2.0,42.0,7.5,1.0,2.3,0.0,5000.0,0.0,0.0,1.0,2.0
0.0,0.0,533885.0,38.1,60.0,20.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.6666666666666667,0.0,1.0,0.0,1.0,65.0,81.0,0.0,2.0,1.0,2205.0,0.0,0.0,0.0,1.0
1.0,0.0,529518.0,39.2,86.0,28.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,5.4,1.0,0.0,73.0,6.2,2.0,3.4,1.0,5400.0,0.0,0.0,0.0,0.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,57.0,8.0,2.0,4.8,0.0,3025.0,0.0,0.0,1.0,0.0
0.0,0.0,534157.0,38.1,86.0,40.0,1.0,2.6666666666666665,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.3333333333333333,4.0,41.0,65.0,1.0,2.0,0.0,2322.0,0.0,0.0,0.0,1.0
1.0,0.0,528890.0,38.9,80.0,44.0,1.0,3.0,5.0,2.0,1.0,3.0,0.0,1.0,0.0,7.0,1.0,3.0,54.0,54.0,2.0,2.0,1.0,7111.0,0.0,0.0,0.0,0.0
1.0,0.0,530360.0,38.1,52.0,16.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,47.0,6.6,1.0,2.0,1.0,3209.0,0.0,0.0,0.0,1.0
1.0,0.0,528548.0,38.1,66.0,12.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,44.0,6.0,0.0,3.6,1.0,2124.0,0.0,0.0,1.0,2.0
1.0,0.0,5297379.0,38.8,54.0,24.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,6.5,1.0,1.0,49.0,9.0,1.0,4.3,1.0,2206.0,0.0,0.0,1.0,0.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,7.0,0.0,0.0,57.0,8.7,1.0,4.5,1.0,7400.0,0.0,0.0,1.0,0.0
1.0,0.0,533928.0,37.8,36.0,24.0,2.0,3.0,5.0,1.0,3.3333333333333335,0.0,2.0,1.0,2.0,2.0,0.0,0.3333333333333333,52.0,75.0,2.0,2.0,1.0,2205.0,0.0,0.0,0.0,2.0
1.0,0.0,533836.0,39.2,100.0,24.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,68.0,64.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,2.0
0.0,0.0,528298.0,38.0,92.0,28.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,3.0,45.0,7.5,0.0,5.0,0.0,8300.0,0.0,0.0,1.0,1.0
1.0,0.0,534519.0,38.8,52.0,16.0,2.0,2.0,3.3333333333333335,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,42.0,71.0,0.0,2.0,0.0,2113.0,0.0,0.0,0.0,2.0
0.0,0.0,530002.0,38.2,129.0,51.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,57.0,8.5,2.0,2.0,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,534519.0,39.0,66.0,80.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,75.0,81.0,1.0,2.0,1.0,1400.0,0.0,0.0,1.0,1.0
1.0,0.0,5290409.0,38.2,40.0,84.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,7.0,3.0,3.0,54.0,6.4,2.0,5.3,1.0,7400.0,0.0,0.0,1.0,0.0
0.0,0.0,534787.0,38.3,120.0,32.0,1.0,3.0,1.0,2.0,1.0,3.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.3333333333333333,0.0,64.0,86.0,0.0,2.0,1.0,4205.0,0.0,0.0,0.0,1.0
1.0,0.0,521399.0,39.6,104.0,36.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,1.3333333333333333,1.0,5.0,1.0,0.3333333333333333,59.0,7.5,1.0,2.6,1.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,534917.0,37.6,84.0,40.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,75.0,81.0,0.0,2.0,1.0,1400.0,0.0,0.0,1.0,1.0
0.0,0.0,527518.0,38.2,52.0,12.0,2.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,5.2,0.0,0.0,48.0,7.5,1.0,3.3,1.0,5205.0,0.0,0.0,1.0,0.0
0.0,0.0,535196.0,38.4,48.0,32.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,5.0,0.0,1.0,41.0,66.0,1.0,3.3,1.0,2207.0,0.0,0.0,1.0,2.0
1.0,0.0,529685.0,38.4,184.0,58.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,7.0,1.0,4.0,42.0,7.5,1.0,1.7,1.0,2124.0,0.0,0.0,1.0,2.0
0.0,0.0,529272.0,38.6,52.0,16.0,2.0,2.0,5.0,1.0,0.0,3.3333333333333335,3.0,2.0,1.0,5.5,3.0,2.3333333333333335,55.0,7.2,1.0,2.1,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,529663.0,37.5,48.0,9.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,5.5,3.0,2.0,49.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,528151.0,38.2,136.0,18.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,6.2,0.0,1.0,54.0,7.5,1.0,5.3,1.0,2112.0,0.0,0.0,1.0,2.0
1.0,0.0,530028.0,38.4,64.0,28.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,4.5,0.0,1.0,50.0,7.2,2.0,3.6,1.0,31110.0,0.0,0.0,1.0,0.0
1.0,0.0,529183.0,37.9,48.0,14.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,5.7,1.0,3.0,47.0,6.5,0.0,5.3,0.0,3111.0,0.0,0.0,0.0,2.0
0.0,0.0,528548.0,38.1,54.0,28.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,43.0,7.0,0.0,3.6,0.0,2124.0,0.0,0.0,1.0,2.0
0.0,0.0,5297379.0,38.0,84.0,48.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4.5,1.3333333333333333,0.0,49.0,6.6,2.0,2.6,1.0,4205.0,0.0,0.0,0.0,0.0
0.0,0.0,530301.0,38.6,104.0,12.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,51.0,6.5,2.0,1.0,0.0,3111.0,0.0,0.0,0.0,1.0
0.0,0.0,527544.0,37.7,88.0,36.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,50.0,7.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,7.0,3.0,0.0,57.0,8.1,2.0,2.6,1.0,7400.0,0.0,0.0,0.0,1.0
1.0,0.0,529893.0,39.1,52.0,16.0,1.0,2.6666666666666665,5.0,2.0,3.0,3.0,3.0,2.0,0.0,5.3,0.0,1.0,45.0,7.2,2.0,5.4,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,527709.0,38.9,48.0,24.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,37.0,6.6,0.0,1.4,1.0,7209.0,0.0,0.0,1.0,2.0
0.0,0.0,529796.0,37.5,48.0,28.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.5,2.0,4.0,44.0,9.1,0.0,4.5,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,1.0,5294369.0,38.9,120.0,40.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,7.0,1.0,1.0,47.0,54.0,2.0,2.0,1.0,2124.0,0.0,0.0,0.0,2.0
1.0,0.0,528523.0,38.1,66.0,12.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,50.0,7.0,1.0,3.6,1.0,2208.0,0.0,0.0,1.0,2.0
